,ORIGIN_AIRPORT_ID,DEST_AIRPORT_ID,DELAY
1013,10721,12339,-49.0
1014,10721,14685,-54.0
1015,10721,14107,-55.0
1016,10721,14057,-132.0
1017,10721,14027,180.0
1018,10721,14986,162.0
1019,10721,10693,-178.0
1020,10721,10994,-40.0
1021,10721,10397,-360.0
1022,10721,14679,-87.0
1023,10721,11697,169.0
1024,10721,10154,-8.0
1025,10721,15016,-109.0
1026,10721,12478,602.0
1027,10721,13232,27.0
1028,10721,11057,1007.0
1029,10721,15024,7.0
1030,10721,12191,-171.0
1031,10721,12266,56.0
1032,10721,12892,-554.0
1033,10721,11292,-268.0
1034,10721,11042,-95.0
1035,10721,13487,-178.0
1036,BRO,DFW,5851.0
1037,BRO,IAH,-627.0
1038,15376,14747,-83.0
1039,15376,14771,-23.0
1040,15376,13930,-72.0
1041,15376,11298,-277.0
1042,15376,12889,24.0
1043,15376,13232,-78.0
1044,15376,14107,51.0
1045,15376,12266,145.0
1046,15376,12892,287.0
1047,15376,11292,-74.0
1048,15376,10397,-92.0
1049,15376,14679,-10.0
1050,15376,14869,-171.0
1051,BOI,OAK,-748.0
1052,BOI,PHX,2263.0
1053,BOI,SEA,6214.0
1054,BOI,GEG,3948.0
1055,BOI,IAH,1490.0
1056,BOI,MSP,2173.0
1057,BOI,SFO,16349.0
1058,BOI,PDX,597.0
1059,BOI,SAN,1324.0
1060,BOI,EUG,-1.0
1061,BOI,SLC,2030.0
1062,BOI,ORD,5998.0
1063,BOI,LAX,5187.0
1064,BOI,MDW,582.0
1065,BOI,LAS,6233.0
1066,BOI,DEN,14257.0
1067,12255,11292,17.0
1068,10926,15991,-79.0
1069,10926,10299,197.0
1070,13970,13873,22.0
1071,13970,10299,-5.0
1072,14487,14771,334.0
1073,14489,14771,189.0
1074,14489,11292,-381.0
1075,14489,14869,-711.0
1076,14262,14747,-97.0
1077,14262,14771,80.0
1078,14262,13930,26.0
1079,14262,11298,30.0
1080,14262,14107,-185.0
1081,14262,14057,-27.0
1082,14262,12266,448.0
1083,14262,12892,-18.0
1084,14262,11292,-28.0
1085,14262,14869,-45.0
1086,11503,11298,-64.0
1087,14492,13204,-60.0
1088,14492,14100,-217.0
1089,14492,12953,1038.0
1090,14492,14107,-352.0
1091,14492,11292,-295.0
1092,14492,14747,-564.0
1093,14492,10397,-1500.0
1094,14492,12191,-378.0
1095,14492,10529,112.0
1096,14492,11298,-496.0
1097,14492,11042,134.0
1098,14492,15016,-90.0
1099,14492,11433,-325.0
1100,14492,13487,-380.0
1101,14492,13232,-672.0
1102,14492,11057,-720.0
1103,14492,11697,-65.0
1104,14492,14771,-490.0
1105,14492,11193,-25.0
1106,14492,12478,400.0
1107,14492,10821,104.0
1108,14492,10693,-316.0
1109,14492,15304,-160.0
1110,14492,12889,-473.0
1111,14492,12892,-317.0
1112,14492,10721,644.0
1113,14492,11618,-65.0
1114,14492,12264,-111.0
1115,14492,13930,18.0
1116,14492,12266,-308.0
1117,14492,13303,-34.0
1118,14492,11259,-417.0
1119,14492,15356,-74.0
1120,13367,11298,-231.0
1121,13367,13930,39.0
1122,13367,10397,44.0
1123,13367,13487,-3.0
1124,10397,11778,-32.0
1125,10397,11267,-477.0
1126,10397,15370,-859.0
1127,10397,11278,-2274.0
1128,10397,15376,-546.0
1129,10397,10257,-636.0
1130,10397,14869,-2170.0
1131,10397,13851,-1580.0
1132,10397,11292,-3683.0
1133,10397,10781,134.0
1134,10397,13342,-1108.0
1135,10397,10785,277.0
1136,10397,11298,-1136.0
1137,10397,12323,-78.0
1138,10397,10792,-1203.0
1139,10397,11308,-220.0
1140,10397,14893,-648.0
1141,10397,15919,-366.0
1142,10397,13360,-395.0
1143,10397,13871,-946.0
1144,10397,11823,46.0
1145,10397,12339,-664.0
1146,10397,15412,-1242.0
1147,10397,13367,266.0
1148,10397,14908,-1011.0
1149,10397,13377,310.0
1150,10397,10821,-1922.0
1151,10397,12889,-3145.0
1152,10397,12892,-5273.0
1153,10397,13930,-1188.0
1154,10397,13931,-1086.0
1155,10397,13422,798.0
1156,10397,10868,-751.0
1157,10397,10874,-736.0
1158,10397,14986,-1302.0
1159,10397,12945,-670.0
1160,10397,12951,389.0
1161,10397,12953,-3170.0
1162,10397,14492,-2191.0
1163,10397,11423,-292.0
1164,10397,12448,-1446.0
1165,10397,12451,-1060.0
1166,10397,15016,-598.0
1167,10397,11433,-190.0
1168,10397,10408,-234.0
1169,10397,13485,-865.0
1170,10397,13487,-4022.0
1171,10397,15024,-223.0
1172,10397,11953,474.0
1173,10397,10423,-1312.0
1174,10397,13495,-2393.0
1175,10397,14524,-1560.0
1176,10397,12478,-506.0
1177,10397,10431,570.0
1178,10397,12992,-1295.0
1179,10397,10434,-78.0
1180,10397,11973,-732.0
1181,10397,11977,-95.0
1182,10397,14027,-1451.0
1183,10397,11982,158.0
1184,10397,11986,-815.0
1185,10397,11481,-1141.0
1186,10397,11995,-1476.0
1187,10397,11996,-653.0
1188,10397,10980,-250.0
1189,10397,13029,-145.0
1190,10397,12007,-393.0
1191,10397,14057,-1050.0
1192,10397,10990,110.0
1193,10397,14574,-792.0
1194,10397,14576,-272.0
1195,10397,10994,-2426.0
1196,10397,15607,294.0
1197,10397,15096,-395.0
1198,10397,11003,277.0
1199,10397,15624,-643.0
1200,10397,13577,117.0
1201,10397,14098,-129.0
1202,10397,14100,-2212.0
1203,10397,11540,-400.0
1204,10397,14107,-2231.0
1205,10397,14108,618.0
1206,10397,10529,-1253.0
1207,10397,11042,-621.0
1208,10397,14633,-70.0
1209,10397,14122,-1468.0
1210,10397,14635,-376.0
1211,10397,11057,-1004.0
1212,10397,11066,-1449.0
1213,10397,14679,-1953.0
1214,10397,14683,-90.0
1215,10397,11612,-33.0
1216,10397,14685,-1701.0
1217,10397,11617,65.0
1218,10397,11618,-2540.0
1219,10397,11109,-361.0
1220,10397,10599,-1575.0
1221,10397,11624,-610.0
1222,10397,14696,-498.0
1223,10397,14193,-1044.0
1224,10397,11641,-398.0
1225,10397,11146,40.0
1226,10397,14730,-1032.0
1227,10397,12173,-271.0
1228,10397,13198,-2015.0
1229,10397,11150,466.0
1230,10397,15249,-917.0
1231,10397,13204,-1224.0
1232,10397,10135,314.0
1233,10397,14747,-2895.0
1234,10397,10140,-924.0
1235,10397,12191,-1092.0
1236,10397,10146,581.0
1237,10397,12197,1468.0
1238,10397,10158,183.0
1239,10397,13230,-268.0
1240,10397,13232,-2354.0
1241,10397,11697,278.0
1242,10397,14771,-3705.0
1243,10397,14843,-601.0
1244,10397,12217,-1404.0
1245,10397,11193,-1076.0
1246,10397,13244,-1335.0
1247,10397,10685,53.0
1248,10397,14783,268.0
1249,10397,10693,-1335.0
1250,10397,15304,-875.0
1251,10397,11721,-232.0
1252,10397,10185,648.0
1253,10397,15323,-361.0
1254,10397,13277,215.0
1255,10397,14814,-172.0
1256,10397,10208,-15.0
1257,10397,10721,-1901.0
1258,10397,14307,-678.0
1259,10397,13795,537.0
1260,10397,12264,-917.0
1261,10397,12266,-114.0
1262,10397,10731,565.0
1263,10397,14831,-495.0
1264,10397,13296,-243.0
1265,10397,14321,-526.0
1266,10397,11252,-701.0
1267,10397,12278,-593.0
1268,10397,13303,-2119.0
1269,10397,11259,-1541.0
1270,10397,15356,250.0
1271,10397,11775,-161.0
1272,12441,11292,86.0
1273,12441,14869,-729.0
1274,12448,11298,-865.0
1275,12448,13930,-706.0
1276,12448,10397,-1801.0
1277,12448,12266,-606.0
1278,STC,ORD,1506.0
1279,ECP,DAL,-1201.0
1280,ECP,IAH,867.0
1281,ECP,ATL,3220.0
1282,ECP,STL,1855.0
1283,ECP,BNA,-775.0
1284,ECP,BWI,-795.0
1285,ECP,HOU,-1598.0
1286,ICT,DAL,1949.0
1287,ICT,ATL,487.0
1288,ICT,IAH,7581.0
1289,ICT,MSP,4710.0
1290,ICT,DFW,6906.0
1291,ICT,ORD,23307.0
1292,ICT,LAX,-279.0
1293,ICT,MDW,2047.0
1294,ICT,LAS,310.0
1295,ICT,DEN,7645.0
1296,12451,10721,66.0
1297,12451,11298,-489.0
1298,12451,11618,-191.0
1299,12451,10821,-438.0
1300,12451,10693,-335.0
1301,12451,11433,-274.0
1302,12451,13930,528.0
1303,12451,12266,103.0
1304,12451,11278,-277.0
1305,12451,13487,-344.0
1306,12451,13232,-152.0
1307,12451,11057,-456.0
1308,12451,11697,611.0
1309,12451,14100,-165.0
1310,12451,13303,-83.0
1311,12451,12953,-41.0
1312,12451,11292,-231.0
1313,12451,10397,-1392.0
1314,12451,12478,1029.0
1315,12451,12191,-10.0
1316,10408,11433,308.0
1317,10408,13930,569.0
1318,10408,10397,-125.0
1319,10408,13487,-83.0
1320,ALB,TPA,-4029.0
1321,ALB,IAD,57.0
1322,ALB,ATL,-2672.0
1323,ALB,MCO,-2422.0
1324,ALB,MSP,-78.0
1325,ALB,RSW,8.0
1326,ALB,FLL,-1091.0
1327,ALB,EWR,1194.0
1328,ALB,DTW,-1128.0
1329,ALB,BWI,-4727.0
1330,ALB,CLT,-1880.0
1331,ALB,ORD,4296.0
1332,ALB,MDW,-355.0
1333,ALB,LAS,-1010.0
1334,ALB,DEN,165.0
1335,SCC,ANC,-1278.0
1336,SCC,BRW,2175.0
1337,14952,13930,-36.0
1338,14952,11298,-18.0
1339,10423,11278,-152.0
1340,10423,11540,510.0
1341,10423,14869,829.0
1342,10423,13204,38.0
1343,10423,14100,-135.0
1344,10423,12954,89.0
1345,10423,14107,383.0
1346,10423,11292,-779.0
1347,10423,10397,346.0
1348,10423,14747,-266.0
1349,10423,12191,244.0
1350,10423,11298,288.0
1351,10423,15016,-195.0
1352,10423,11433,-286.0
1353,10423,12206,326.0
1354,10423,13487,628.0
1355,10423,13232,-665.0
1356,10423,11057,-128.0
1357,10423,11697,348.0
1358,10423,14771,-713.0
1359,10423,13495,147.0
1360,10423,14908,132.0
1361,10423,12478,-209.0
1362,10423,10821,-504.0
1363,10423,10693,139.0
1364,10423,15304,-16.0
1365,10423,14679,75.0
1366,10423,12889,705.0
1367,10423,12892,-733.0
1368,10423,12896,92.0
1369,10423,10721,490.0
1370,10423,11618,-1653.0
1371,10423,13796,-126.0
1372,10423,12264,8.0
1373,10423,13930,-89.0
1374,10423,12266,-453.0
1375,10423,14831,-595.0
1376,10423,13303,150.0
1377,10423,11259,1950.0
1378,10279,11298,-58.0
1379,10279,12889,79.0
1380,10279,12266,148.0
1381,10279,11292,-10.0
1382,10279,11259,367.0
1383,13360,10397,-220.0
1384,14520,12335,-480.0
1385,14520,13487,221.0
1386,14524,10721,1137.0
1387,14524,11618,-229.0
1388,14524,11298,-564.0
1389,14524,11433,5.0
1390,14524,12266,-106.0
1391,14524,13930,-890.0
1392,14524,13487,178.0
1393,14524,11057,-67.0
1394,14524,11697,40.0
1395,14524,13204,-381.0
1396,14524,13303,-63.0
1397,14524,12953,1483.0
1398,14524,10397,-2069.0
1399,12478,14986,-408.0
1400,12478,12173,14.0
1401,12478,11278,91.0
1402,12478,13204,-1925.0
1403,12478,14869,-1120.0
1404,12478,12954,-329.0
1405,12478,14107,-1560.0
1406,12478,14747,227.0
1407,12478,10397,-740.0
1408,12478,14492,128.0
1409,12478,12191,262.0
1410,12478,11292,-187.0
1411,12478,10785,158.0
1412,12478,11298,-540.0
1413,12478,12451,260.0
1414,12478,11042,-190.0
1415,12478,10140,92.0
1416,12478,10792,688.0
1417,12478,11433,-260.0
1418,12478,14122,-106.0
1419,12478,14635,-284.0
1420,12478,10154,124.0
1421,12478,14893,-288.0
1422,12478,14254,31.0
1423,12478,13487,-541.0
1424,12478,10800,-239.0
1425,12478,11697,-14.0
1426,12478,11057,-457.0
1427,12478,14771,-6070.0
1428,12478,15024,-44.0
1429,12478,13495,-206.0
1430,12478,10423,-1133.0
1431,12478,11193,212.0
1432,12478,11066,-249.0
1433,12478,10693,630.0
1434,12478,10821,201.0
1435,12478,15304,203.0
1436,12478,14027,251.0
1437,12478,14679,-1867.0
1438,12478,12889,-2432.0
1439,12478,14683,-500.0
1440,12478,12892,-8419.0
1441,12478,14685,93.0
1442,12478,10721,2095.0
1443,12478,13796,-281.0
1444,12478,13541,-37.0
1445,12478,12264,398.0
1446,12478,14057,9.0
1447,12478,13930,642.0
1448,12478,14570,-48.0
1449,12478,10732,-142.0
1450,12478,14831,-183.0
1451,12478,14576,90.0
1452,12478,14321,298.0
1453,12478,10994,302.0
1454,12478,13303,-2990.0
1455,12478,15096,228.0
1456,12478,14843,-1313.0
1457,MLI,ATL,9772.0
1458,MLI,MSP,227.0
1459,MLI,DTW,2449.0
1460,MLI,DFW,5459.0
1461,MLI,ORD,7045.0
1462,MLI,DEN,1082.0
1463,12448,11298,-187.0
1464,12448,13930,-166.0
1465,12448,10397,-195.0
1466,12448,12266,32.0
1467,10431,11618,246.0
1468,10431,10397,574.0
1469,10431,13930,1018.0
1470,10434,11433,33.0
1471,10434,13930,772.0
1472,10434,10397,-7.0
1473,10434,11618,-42.0
1474,MTJ,PHX,364.0
1475,MTJ,IAH,-184.0
1476,MTJ,ATL,603.0
1477,MTJ,SFO,281.0
1478,MTJ,EWR,81.0
1479,MTJ,DFW,177.0
1480,MTJ,ORD,2206.0
1481,MTJ,LAX,551.0
1482,MTJ,LGA,21.0
1483,MTJ,DEN,-1649.0
1484,PHL,MCO,34794.0
1485,PHL,RSW,2836.0
1486,PHL,DFW,13537.0
1487,PHL,BWI,135.0
1488,PHL,CLT,8795.0
1489,PHL,BOS,39954.0
1490,PHL,DEN,9.0
1491,PHL,PHX,3119.0
1492,PHL,SEA,-460.0
1493,PHL,IND,700.0
1494,PHL,DAL,-1029.0
1495,PHL,PDX,205.0
1496,PHL,FLL,5821.0
1497,PHL,SAN,-2887.0
1498,PHL,PIT,4597.0
1499,PHL,CHS,-166.0
1500,PHL,LAX,2290.0
1501,PHL,LGA,388.0
1502,PHL,BDL,53.0
1503,PHL,PBI,6189.0
1504,PHL,ATL,14188.0
1505,PHL,IAH,11818.0
1506,PHL,MSY,97.0
1507,PHL,SFO,2379.0
1508,PHL,DCA,1093.0
1509,PHL,STL,2388.0
1510,PHL,RDU,5709.0
1511,PHL,PVD,-387.0
1512,PHL,BNA,1551.0
1513,PHL,SLC,2953.0
1514,PHL,MDW,7713.0
1515,PHL,SAT,1663.0
1516,PHL,RIC,4.0
1517,PHL,SJU,11305.0
1518,PHL,TPA,7818.0
1519,PHL,MYR,4958.0
1520,PHL,MSP,8217.0
1521,PHL,AUS,1207.0
1522,PHL,DTW,10637.0
1523,PHL,MIA,27078.0
1524,PHL,CLE,78.0
1525,PHL,STT,3032.0
1526,PHL,ORD,31517.0
1527,PHL,JAX,-158.0
1528,PHL,LAS,7906.0
1529,PHL,SMF,754.0
1530,BUR,OAK,15341.0
1531,BUR,PHX,4552.0
1532,BUR,SEA,-1564.0
1533,BUR,SMF,5278.0
1534,BUR,SFO,15495.0
1535,BUR,PDX,-4289.0
1536,BUR,JFK,2773.0
1537,BUR,SJC,5143.0
1538,BUR,SLC,-1685.0
1539,BUR,LAS,12412.0
1540,BUR,DEN,4774.0
1541,12156,14869,-109.0
1542,12156,11292,245.0
1543,12156,13487,-43.0
1544,13830,12173,-243.0
1545,13830,14747,133.0
1546,13830,14831,-178.0
1547,13830,14771,-337.0
1548,13830,12402,-38.0
1549,13830,13930,-48.0
1550,13830,11298,-196.0
1551,13830,14893,88.0
1552,13830,12982,211.0
1553,13830,14107,-177.0
1554,13830,14057,-185.0
1555,13830,12892,-306.0
1556,13830,11292,-20.0
1557,13830,12758,63.0
1558,13830,14679,-120.0
1559,13830,13796,-238.0
1560,14543,11292,-435.0
1561,BNA,IAD,-173.0
1562,BNA,CMH,5212.0
1563,BNA,MCO,8621.0
1564,BNA,RSW,-139.0
1565,BNA,EWR,12075.0
1566,BNA,DFW,10663.0
1567,BNA,BWI,12721.0
1568,BNA,CLT,4082.0
1569,BNA,BOS,4638.0
1570,BNA,HOU,4949.0
1571,BNA,DEN,2949.0
1572,BNA,ECP,2573.0
1573,BNA,PHX,-1422.0
1574,BNA,DAL,-218.0
1575,BNA,SEA,-479.0
1576,BNA,FLL,3223.0
1577,BNA,SAN,-595.0
1578,BNA,JFK,2435.0
1579,BNA,PIT,3092.0
1580,BNA,CHS,1487.0
1581,BNA,LAX,907.0
1582,BNA,LGA,28955.0
1583,BNA,OAK,-13.0
1584,BNA,ATL,3712.0
1585,BNA,IAH,6002.0
1586,BNA,PHL,6776.0
1587,BNA,MSY,1388.0
1588,BNA,DCA,-3277.0
1589,BNA,STL,3298.0
1590,BNA,RDU,3802.0
1591,BNA,SLC,823.0
1592,BNA,MDW,11745.0
1593,BNA,SAT,-1889.0
1594,BNA,MCI,4844.0
1595,BNA,TPA,10749.0
1596,BNA,MSP,7225.0
1597,BNA,AUS,2809.0
1598,BNA,DTW,7090.0
1599,BNA,MIA,607.0
1600,BNA,CVG,2104.0
1601,BNA,PNS,3675.0
1602,BNA,CLE,2708.0
1603,BNA,MOB,33.0
1604,BNA,TTN,-2.0
1605,BNA,ORD,32786.0
1606,BNA,JAX,5608.0
1607,BNA,LAS,-6079.0
1608,12278,13930,-258.0
1609,12278,11298,-151.0
1610,12278,12889,28.0
1611,12278,13232,-35.0
1612,12278,12266,66.0
1613,12278,11292,231.0
1614,12278,11259,-23.0
1615,12278,10397,-47.0
1616,12278,13487,-37.0
1617,12511,11298,-364.0
1618,GUC,DFW,1137.0
1619,GUC,ORD,174.0
1620,GUC,IAH,-39.0
1621,GUC,DEN,2799.0
1622,MLB,ATL,2871.0
1623,10469,11433,-7.0
1624,10469,13930,-201.0
1625,12519,11292,-150.0
1626,12519,11447,-533.0
1627,14570,11298,371.0
1628,14570,13930,-30.0
1629,14570,11292,342.0
1630,14570,13232,27.0
1631,14570,14771,901.0
1632,14570,14869,-362.0
1633,14570,14679,-240.0
1634,14570,12889,-27.0
1635,14570,14107,-179.0
1636,14570,12892,149.0
1637,14570,12478,-39.0
1638,12523,14828,321.0
1639,12523,14256,442.0
1640,12523,12819,369.0
1641,12523,14747,673.0
1642,12523,15991,206.0
1643,12523,10299,187.0
1644,MKE,MCO,858.0
1645,MKE,RSW,-130.0
1646,MKE,EWR,7431.0
1647,MKE,DFW,4107.0
1648,MKE,BWI,205.0
1649,MKE,BOS,7605.0
1650,MKE,DEN,2713.0
1651,MKE,PHX,-7870.0
1652,MKE,SEA,-620.0
1653,MKE,DAL,-352.0
1654,MKE,FLL,-3834.0
1655,MKE,SAN,-78.0
1656,MKE,LAX,-1085.0
1657,MKE,LGA,8388.0
1658,MKE,IAH,5750.0
1659,MKE,ATL,-3825.0
1660,MKE,MSY,-178.0
1661,MKE,SFO,571.0
1662,MKE,DCA,-886.0
1663,MKE,STL,-356.0
1664,MKE,MCI,-1097.0
1665,MKE,TPA,944.0
1666,MKE,MSP,7908.0
1667,MKE,DTW,5963.0
1668,MKE,CVG,3567.0
1669,MKE,CLE,-3062.0
1670,MKE,TTN,-1.0
1671,MKE,ORD,48436.0
1672,MKE,LAS,-6032.0
1673,11823,13930,-152.0
1674,11823,11298,-195.0
1675,11823,11433,-9.0
1676,11823,10397,7.0
1677,11823,13487,-64.0
1678,14574,13930,-25.0
1679,14574,10397,-831.0
1680,14576,11618,-20.0
1681,14576,10821,272.0
1682,14576,11433,193.0
1683,14576,13930,-69.0
1684,14576,13487,274.0
1685,14576,13232,-239.0
1686,14576,11057,-285.0
1687,14576,13204,112.0
1688,14576,10397,-703.0
1689,14576,12478,-222.0
1690,AKN,ANC,274.0
1691,14730,13930,-41.0
1692,14730,11298,-51.0
1693,14730,12889,-76.0
1694,14730,14107,-90.0
1695,14730,13232,-102.0
1696,14730,15304,28.0
1697,14730,12266,83.0
1698,14730,13487,-2.0
1699,14730,11292,-42.0
1700,14730,10821,22.0
1701,14730,10397,-291.0
1702,14730,11618,289.0
1703,14730,13204,-9.0
1704,11624,10397,-97.0
1705,11624,13303,-33.0
1706,YUM,PHX,4050.0
1707,UST,IAD,9.0
1708,UST,TTN,1283.0
1709,14588,11298,-265.0
1710,LEX,IAH,2302.0
1711,LEX,ATL,4564.0
1712,LEX,MSP,660.0
1713,LEX,DCA,-28.0
1714,LEX,DTW,836.0
1715,LEX,DFW,4492.0
1716,LEX,ORD,3050.0
1717,LEX,LGA,42.0
1718,13241,11298,-54.0
1719,13241,14109,37.0
1720,14487,14771,14.0
1721,LAR,DEN,-2220.0
1722,12264,14747,-42.0
1723,12264,14492,-32.0
1724,12264,14771,-491.0
1725,12264,13930,-173.0
1726,12264,11298,-143.0
1727,12264,12889,-110.0
1728,12264,15304,67.0
1729,12264,10721,229.0
1730,12264,11193,-66.0
1731,12264,13303,-38.0
1732,12264,13204,273.0
1733,12264,14683,-6.0
1734,12264,14843,0.0
1735,12264,10423,28.0
1736,12264,11433,-211.0
1737,12264,13495,-2.0
1738,12264,11618,25.0
1739,12264,14107,51.0
1740,12264,14057,37.0
1741,12264,10397,-130.0
1742,12264,14679,-153.0
1743,12264,12173,-15.0
1744,12264,12478,133.0
1745,12264,13232,2.0
1746,12264,14893,-26.0
1747,12264,15024,-26.0
1748,12264,12266,121.0
1749,12264,12892,-308.0
1750,12264,11292,-355.0
1751,12264,11042,-4.0
1752,12264,13244,37.0
1753,12264,13487,-186.0
1754,FAY,ATL,10265.0
1755,11867,11298,-100.0
1756,MOT,MSP,1960.0
1757,MOT,DEN,3272.0
1758,11049,11298,-155.0
1759,11049,12266,44.0
1760,10529,11278,-764.0
1761,10529,13204,-668.0
1762,10529,14100,-386.0
1763,10529,14492,-14.0
1764,10529,11292,-312.0
1765,10529,10397,-1644.0
1766,10529,11298,-492.0
1767,10529,11042,-45.0
1768,10529,11433,285.0
1769,10529,14635,169.0
1770,10529,13487,-401.0
1771,10529,13232,-820.0
1772,10529,11057,-760.0
1773,10529,11697,-509.0
1774,10529,11193,-53.0
1775,10529,10821,-678.0
1776,10529,15304,-470.0
1777,10529,14027,368.0
1778,10529,12889,-352.0
1779,10529,11618,-162.0
1780,10529,13930,-956.0
1781,10529,13303,-135.0
1782,10529,14843,-241.0
1783,14633,13930,-85.0
1784,14633,10397,-398.0
1785,14633,13487,256.0
1786,14635,11278,163.0
1787,14635,14100,-154.0
1788,14635,12953,417.0
1789,14635,11292,0.0
1790,14635,10397,-1587.0
1791,14635,10529,-82.0
1792,14635,11298,-615.0
1793,14635,11042,-131.0
1794,14635,12197,157.0
1795,14635,15016,-146.0
1796,14635,11433,1.0
1797,14635,14122,14.0
1798,14635,10158,96.0
1799,14635,13487,-369.0
1800,14635,13232,-192.0
1801,14635,11057,-389.0
1802,14635,12339,-134.0
1803,14635,11193,-259.0
1804,14635,11066,-66.0
1805,14635,12478,914.0
1806,14635,10821,187.0
1807,14635,10721,146.0
1808,14635,11618,-604.0
1809,14635,13930,-551.0
1810,14635,12266,-561.0
1811,14635,15356,-83.0
1812,GTR,ATL,7218.0
1813,15411,11298,-119.0
1814,15411,12266,-64.0
1815,13495,14747,-36.0
1816,13495,11278,337.0
1817,13495,14771,-62.0
1818,13495,13930,335.0
1819,13495,11298,279.0
1820,13495,12889,51.0
1821,13495,15304,-128.0
1822,13495,12264,-11.0
1823,13495,10721,-42.0
1824,13495,13303,351.0
1825,13495,12953,235.0
1826,13495,13204,122.0
1827,13495,14683,-45.0
1828,13495,10423,87.0
1829,13495,14100,94.0
1830,13495,11433,-186.0
1831,13495,10821,-129.0
1832,13495,14869,-89.0
1833,13495,11618,997.0
1834,13495,13198,8.0
1835,13495,14107,3.0
1836,13495,10693,173.0
1837,13495,10397,235.0
1838,13495,14679,-26.0
1839,13495,13796,81.0
1840,13495,11697,144.0
1841,13495,15016,83.0
1842,13495,12478,219.0
1843,13495,13232,-71.0
1844,13495,11057,141.0
1845,13495,12191,134.0
1846,13495,12266,1297.0
1847,13495,12892,-368.0
1848,13495,11292,136.0
1849,13495,11259,67.0
1850,13495,13487,-3.0
1851,PIA,ATL,8848.0
1852,PIA,IAH,831.0
1853,PIA,MSP,172.0
1854,PIA,DTW,786.0
1855,PIA,DFW,3134.0
1856,PIA,ORD,13959.0
1857,PIA,DEN,63.0
1858,10551,10299,347.0
1859,BET,ANC,3294.0
1860,15412,13930,103.0
1861,15412,11298,3.0
1862,15412,12266,69.0
1863,15412,11433,-70.0
1864,15412,11292,-44.0
1865,15412,10397,360.0
1866,15412,11618,-64.0
1867,10561,14107,-182.0
1868,10561,14771,576.0
1869,10561,11292,-334.0
1870,MAF,DAL,10539.0
1871,MAF,IAH,8563.0
1872,MAF,DFW,15460.0
1873,MAF,LAS,1010.0
1874,MAF,HOU,4329.0
1875,MAF,DEN,1688.0
1876,10731,10397,200.0
1877,11447,12519,-38.0
1878,11447,11292,-26.0
1879,IDA,MSP,105.0
1880,IDA,SLC,-10178.0
1881,IDA,DEN,4067.0
1882,13931,13204,4.0
1883,13931,13930,112.0
1884,13931,11298,267.0
1885,13931,13232,-112.0
1886,13931,11057,27.0
1887,13931,12266,49.0
1888,13931,11433,-144.0
1889,13931,10821,-73.0
1890,13931,10397,-21.0
1891,13931,11618,430.0
1892,13931,13487,13.0
1893,10577,11433,468.0
1894,FLG,PHX,9029.0
1895,ADK,ANC,971.0
1896,14674,11298,159.0
1897,10581,11433,-169.0
1898,10581,12953,352.0
1899,10581,11618,163.0
1900,13795,10397,196.0
1901,14679,13830,-389.0
1902,14679,12173,295.0
1903,14679,13198,21.0
1904,14679,15376,178.0
1905,14679,14100,-126.0
1906,14679,14869,-570.0
1907,14679,13204,-114.0
1908,14679,14107,171.0
1909,14679,11292,-1225.0
1910,14679,14747,595.0
1911,14679,10140,547.0
1912,14679,12191,-66.0
1913,14679,10397,-1257.0
1914,14679,11298,1087.0
1915,14679,15016,-30.0
1916,14679,11433,-447.0
1917,14679,14893,928.0
1918,14679,13487,-602.0
1919,14679,13232,-52.0
1920,14679,11057,-27.0
1921,14679,14771,2414.0
1922,14679,12982,-183.0
1923,14679,10423,-2.0
1924,14679,13495,33.0
1925,14679,12478,-686.0
1926,14679,10821,-208.0
1927,14679,10693,46.0
1928,14679,12758,-369.0
1929,14679,10713,13.0
1930,14679,12889,156.0
1931,14679,14683,-98.0
1932,14679,12892,752.0
1933,14679,10721,-701.0
1934,14679,11618,-685.0
1935,14679,13796,28.0
1936,14679,12264,-237.0
1937,14679,14057,-496.0
1938,14679,13930,-1355.0
1939,14679,12266,-417.0
1940,14679,14570,198.0
1941,14679,14831,-126.0
1942,14679,11638,-95.0
1943,14679,13303,-205.0
1944,14679,11259,-251.0
1945,12280,11292,519.0
1946,12280,14869,-521.0
1947,11603,14869,-138.0
1948,11603,12892,-23.0
1949,11603,11292,40.0
1950,11603,14771,-26.0
1951,10397,14747,-712.0
1952,10397,13029,50.0
1953,10397,13577,-104.0
1954,10397,11298,-503.0
1955,10397,13422,-99.0
1956,10397,10868,-45.0
1957,10397,12953,-1219.0
1958,10397,12323,384.0
1959,10397,12992,-332.0
1960,10397,13342,-180.0
1961,10397,10135,-108.0
1962,10397,15370,-237.0
1963,10397,14574,-98.0
1964,10397,11252,-60.0
1965,10397,14683,-290.0
1966,10397,14843,-59.0
1967,10397,10423,398.0
1968,10397,10980,-196.0
1969,10397,11433,-135.0
1970,10397,10185,421.0
1971,10397,14633,36.0
1972,10397,11540,-180.0
1973,10397,14307,-237.0
1974,10397,11423,-332.0
1975,10397,11267,-178.0
1976,10397,13198,-457.0
1977,10397,15249,-33.0
1978,10397,10140,-159.0
1979,10397,12339,-356.0
1980,10397,10158,-22.0
1981,10397,10529,-386.0
1982,10397,14107,-469.0
1983,10397,14057,77.0
1984,10397,12197,336.0
1985,10397,14027,-302.0
1986,10397,14986,-138.0
1987,10397,11612,73.0
